GPH_code,GPH_name,continent,lat,lng,region_AndersonNorheim,subregion_AndersonNorheim,Comment,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11
6151,Abdelkader Emirate,Africa,NA,NA,AF,,,1816-1832 | Part of | 615,1832-1847 | Sovereign (unrecognized) | NA,1847-1847 | Dissolved into | 615,NA,NA,NA,NA,NA,NA,NA,NA
4741,Abuja (Suleja),Africa,9.18333333,7.18333333,AF,,,1828-1902 | Sovereign (unrecognized) | NA,1902-1914 | Part of | 4784,1914-2022 | Part of | 475,NA,NA,NA,NA,NA,NA,NA,NA
8531,Aceh,Asia,5.55,95.31667,AS,DA,,1816-1903 | Sovereign (unrecognized) | NA,1873-1903 | Occupied by | 210,1903-1903 | Dissolved into | 850,NA,NA,NA,NA,NA,NA,NA,NA
681,Aden,Asia,12.8,45.033333333333,ME,,,1816-1839 | Part of | 6821,1839-1937 | Dependency of | 750,1937-1963 | Colony of | 200,1963-1967 | Part of | 6801,1967-1990 | Part of | 680,1990-2022 | Part of | 679,NA,NA,NA,NA,NA
682,Aden Protectorate,Asia,,,ME,,,,,,,,,,,,,
700,Afghanistan,Asia,33,66,AS,DA,,1816-1879 | Sovereign (unrecognized) | NA,1855-1895 | Occupied by | 365,1879-1919 | Protectorate of | 200,1919-2022 | Sovereign | NA,1979-1989 | Occupied by | 365,NA,NA,NA,NA,NA,NA
5902,Agalega Is.,Africa,-10.415,56.635,AF,,,1816-2022 | Possession of | 590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4361,Aïr,Africa,19.508,9.558,AF,,,1816-1893 | Sovereign (unrecognized) | NA,1893-1904 | Occupied by | 220,1904-2022 | Part of | 436,NA,NA,NA,NA,NA,NA,NA,NA
4349,Ajuda,Africa,6.35888889,2.09,AF,,,1816-1961 | Possession of | 235,1961-2022 | Part of | 434,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Alaska,America,64,-150,NAM,,,1816-1867 | Colony of | 365,1867-1959 | Colony of | 2,1959-2022 | Part of | 2,NA,NA,NA,NA,NA,NA,NA,NA
6825,Alawi,Asia,13.468,44.656,ME,,,1816-1872 | Protectorate of | 200,1872-1937 | Part of | 682,1937-1959 | Part of | 6811,1959-1962 | Part of | 6803,1962-1967 | Part of | 6801,1967-1967 | Dissolved into | 680,NA,NA,NA,NA,NA
339,Albania,Europe,41,20,EESU,,Could be EESU but followed historical reality and put it with Ottoman Empire so WE,1816-1912 | Part of | 640,1912-1939 | Sovereign | NA,1914-1919 | Occupied by | 325,1914-1918 | Occupied by | 300,1939-1943 | Occupied by | 325,1939-1944 | Occupied by | 255,1944-2022 | Sovereign | NA,NA,NA,NA,NA
615,Algeria (Regency of Algiers),Africa,28,1,AF,,,1816-1831 | Part of | 640,1831-1962 | Colony of | 220,1962-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
5203,Alula (Majeerteen),Africa,11.966666666667,50.75,AF,,,1816-1889 | Sovereign (unrecognized) | NA,1889-1889 | Dissolved into | 5200,NA,NA,NA,NA,NA,NA,NA,NA,NA
7706,Amb,Asia,34.364606,72.859433,AS,DA,,1816-1845 | Sovereign (unrecognized) | NA,1845-1948 | Vassal of | 750,1948-1969 | Vassal of | 770,1969-1969 | Dissolved into | 770,NA,NA,NA,NA,NA,NA,NA
5796,Ambohimanga (Merina),Africa,-18.9236111111111,47.5322222222222,AF,,,1816-1896 | Sovereign (unrecognized) | NA,1896-1896 | Part of | 580,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,American Samoa,Oceania,-14.295833,-170.7075,AS,DA,,1900-2022 | Colony of | 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3271,Ancona,Europe,43.616666666667,13.516666666667,WE,,,1816-1832 | Part of | 327,1832-1839 | Occupied by | 220,1839-1861 | Part of | 327,1861-2022 | Part of | 325,NA,NA,NA,NA,NA,NA,NA
7501,Andaman Is.,Asia,12.5,92.75,AS,DA,,1816-1872 | Colony of | 200,1872-2022 | Part of | 7500,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,Andorra,Europe,42.558333333333,1.5552777777778,WE,,,1816-1993 | Sovereign (unrecognized) | NA,1993-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,Angola,Africa,-12.35,17.35,AF,,,1816-1975 | Colony of | 235,1975-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,Anguilla,America,18.227222222222,-63.048888888889,LA,,,1816-1833 | Colony of | 200,1833-1882 | Part of | 1063,1882-1969 | Part of | 60,1969-2022 | Colony of | 200,NA,NA,NA,NA,NA,NA,NA
243,Anhalt Bernburg,Europe,51.793611,11.7425,EESU,,,1816-1863 | Sovereign (limited) | NA,1863-1863 | Dissolved into | 249,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,Anhalt Dessau,Europe,51.82138,12.24233,EESU,,,1816-1863 | Sovereign (limited) | NA,1863-1863 | Dissolved into | 249,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,Anhalt Köthen,Europe,51.75,11.966667,EESU,,,1816-1853 | Sovereign (limited) | NA,1853-1853 | Dissolved into | 241,NA,NA,NA,NA,NA,NA,NA,NA,NA
5813,Anjouan,Africa,-12.215,44.425,AF,,,1816-1886 | Sovereign (unrecognized) | NA,1886-1912 | Protectorate of | 220,1912-1947 | Colony of | 220,1947-1997 | Part of | 581,1997-1998 | Sovereign (unrecognized) | NA,1998-2022 | Part of | 581,NA,NA,NA,NA,NA
5002,Ankole,Africa,-0.613333,30.658333,AF,,,1816-1901 | Sovereign (unrecognized) | NA,1901-1967 | Part of | 500,NA,NA,NA,NA,NA,NA,NA,NA,NA
8152,Annam,Asia,16.236,107.842,AS,DA,,1816-1883 | Part of | 815,1883-1949 | Protectorate of | 220,1887-1949 | Part of | 810,1949-1954 | Part of | 815,1954-1954 | Dissolved into | 817,1954-1954 | Dissolved into | 816,NA,NA,NA,NA,NA
4111,Annobon I.,Africa,-1.435278,5.630833,AF,,,1816-1827 | Possession of | 230,1827-1843 | Leased to | 200,1843-1909 | Part of | 4114,1909-2022 | Part of | 411,NA,NA,NA,NA,NA,NA,NA
58,Antigua and Barbuda (Antigua),America,17.116666666667,-61.85,LA,,,1816-1833 | Colony of | 200,1833-1956 | Part of | 1063,1956-1958 | Colony of | 200,1958-1962 | Part of | 50,1962-1967 | Colony of | 200,1967-1981 | Associated state of | 200,1981-2022 | Sovereign | NA,NA,NA,NA,NA
6822,Aqrabi,Asia,12.53,44.5,ME,,,1816-1888 | Sovereign (unrecognized) | NA,1888-1937 | Part of | 682,1937-1959 | Part of | 6811,1959-1962 | Part of | 6803,1962-1967 | Part of | 6801,1967-1967 | Dissolved into | 680,NA,NA,NA,NA,NA
1156,Araucania,America,-38.9,-72.666666666667,LA,,,1816-1860 | Unknown | NA,1860-1862 | Sovereign (unrecognized) | NA,1862-1884 | Unknown | NA,1884-2022 | Part of | 155,NA,NA,NA,NA,NA,NA,NA
160,Argentina (La Plata),America,-34,-64,LA,,,1816-1816 | Part of | 1160,1816-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,Armenia,Europe,40.383333,44.95,EESU,,Could be EESU but followed historical reality,1816-1918 | Part of | 365,1918-1920 | Sovereign (unrecognized) | NA,1920-1991 | Part of | 365,1991-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
1069,Aruba,America,,,LA,,,1816-1828 | Colony of | 210,1828-1986 | Part of | 68,1986-2022 | Dependency of | 210,,,,,,,,
4521,Asante (Ashanti Empire),Africa,5.45,-0.96666667,AF,,,1816-1896 | Sovereign (unrecognized) | NA,1896-1901 | Occupied by | 200,1901-1935 | Protectorate of | 200,1935-1957 | Sovereign (unrecognized) | NA,1957-2022 | Part of | 452,NA,NA,NA,NA,NA,NA
4070,Ascension I.,Africa,-7.95,-14.35,AF,,,1816-1922 | Possession of | 200,1922-2022 | Part of | 4050,NA,NA,NA,NA,NA,NA,NA,NA,NA
9008,Ashmore and Cartier Is,Oceania,-12.258333333333,123.04166666667,AS,ANZ,put it with Australia,1816-1878 | Discovered | NA,1878-1931 | Possession of | 200,1931-1978 | Possession of | 900,1978-2022 | Dependency of | 900,NA,NA,NA,NA,NA,NA,NA
672,Asir,Asia,19,43,ME,,,1816-1818 | Vassal of | 670,1818-1840 | Occupied by | 651,1840-1871 | Sovereign (unrecognized) | NA,1871-1914 | Occupied by | 640,1914-1926 | Sovereign (unrecognized) | NA,1926-1934 | Protectorate of | 670,1934-2022 | Part of | 670,NA,NA,NA,NA
9205,Auckland Is.,Oceania,-50.7,166.1,AS,ANZ,put it with New Zealand,1816-1842 | Claimed by | 200,1842-2022 | Possession of | 920,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,Australia,Oceania,-25,133,AS,ANZ,,1816-1901 | Informal | NA,1901-1919 | Colony of | 200,1920-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
305,Austria,Europe,48,14,WE,,,1816-1918 | Part of | 300,1918-1919 | Sovereign (unrecognized) | NA,1919-1938 | Sovereign | NA,1938-1945 | Part of | 255,1945-1955 | Occupied by | 365,1955-2022 | Sovereign | NA,NA,NA,NA,NA,NA
300,Austria-Hungary (Austrian Empire),Europe,48.2075,16.365,WE,,,1816-1867 | Sovereign | NA,1867-1918 | Sovereign | NA,1918-1918 | Dissolved into | 290,1918-1918 | Dissolved into | 305,1918-1918 | Dissolved into | 310,1918-1918 | Dissolved into | 315,1918-1918 | Dissolved into | 345,NA,NA,NA,NA
1111,Aves I.,America,15.6686111111111,-63.6180555555556,LA,,Claimed at some point by the US and Netherlands,1816-1895 | Claimed by | 101,1816-1895 | Claimed by | 210,1856-1895 | Claimed by | 2,1895-2022 | Possession of | 101,2001-2007 | Claimed by | 54,NA,NA,NA,NA,NA,NA
5332,Awsa Sultanate,Africa,11.566667,41.433333,AF,,,1816-1936 | Sovereign (unrecognized) | NA,1936-1945 | Part of | 5201,1945-2022 | Part of | 530,NA,NA,NA,NA,NA,NA,NA,NA
4908,Azande,Africa,NA,NA,AF,,,1816-1895 | Sovereign (unrecognized) | NA,1895-2022 | Part of | 490,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,Azerbaijan,Europe,,,EESU,,,1816-1918 | Part of | 365,1918-1920 | Sovereign (unrecognized) | NA,1920-1991 | Part of | 365,1991-2022 | Sovereign | NA,,,,,,,
267,Baden,Europe,49.01666667,8.4,WE,,,1816-1871 | Sovereign | NA,1871-1945 | Part of | 255,1945-1952 | Occupied by | 2,1945-1952 | Occupied by | 220,1952-2022 | Part of | 2606,NA,NA,NA,NA,NA,NA
4831,Bagirmi,Africa,11.4028,16.17,AF,,,1816-1892 | Sovereign (unrecognized) | NA,1892-1900 | Protectorate of | 220,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,Bahamas,America,25,-77.4,LA,,,1816-1973 | Colony of | 200,1973-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7694,Bahawalpur,Asia,28.8333,71.7167,AS,DA,,1816-1833 | Sovereign (unrecognized) | NA,1833-1947 | Vassal of | 750,1947-1955 | Vassal of | 770,1955-2022 | Part of | 770,NA,NA,NA,NA,NA,NA,NA
692,Bahrain,Asia,26.0675,50.551111,ME,,,1816-1820 | Part of | 698,1820-1971 | Protectorate of | 200,1971-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
8501,Bali,Asia,-8.4262,115.079,AS,DA,,1816-1908 | Sovereign (unrecognized) | NA,1908-1945 | Part of | 850,1945-1949 | Colony of | 210,1949-2022 | Part of | 850,NA,NA,NA,NA,NA,NA,NA
7588,Baluchistan (Kalat),Asia,29.02583333,66.59,AS,DA,,1816-1839 | Sovereign (unrecognized) | NA,1839-1947 | Vassal of | 750,1947-1955 | Vassal of | 770,1955-2022 | Part of | 770,NA,NA,NA,NA,NA,NA,NA
4711,Bamum (Bamoun),Africa,5.716667,10.916667,AF,,,1816-1884 | Sovereign (unrecognized) | NA,1884-1919 | Part of | 470,1919-2022 | Part of | 471,NA,NA,NA,NA,NA,NA,NA,NA
6306,Bandar Abbas,Asia,27.1863888888889,56.2808333333333,ME,,,1816-1868 | Leased to | 698,1868-2022 | Part of | 630,NA,NA,NA,NA,NA,NA,NA,NA,NA
4821,Bangassou,Africa,4.737,22.819,AF,,,1816-1890 | Sovereign (unrecognized) | NA,1890-1906 | Occupied by | 220,1906-2022 | Part of | 482,NA,NA,NA,NA,NA,NA,NA,NA
771,Bangladesh,Asia,,,AS,DA,,1947-1971 | Part of | 770,1971-2022 | Sovereign | NA,,,,,,,,,
7522,Banswara,Asia,23.55,74.45,AS,DA,,1816-1818 | Sovereign (unrecognized) | NA,1818-1949 | Vassal of | 750,1949-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA
53,Barbados,America,13.17,-59.5525,LA,,,1816-1833 | Colony of | 200,1833-1885 | Part of | 1055,1885-1958 | Colony of | 200,1958-1962 | Part of | 50,1962-1966 | Colony of | 200,1966-2022 | Sovereign | NA,NA,NA,NA,NA,NA
1058,Barbuda,America,17.64,-61.81,LA,,,1816-1860 | Possession of | 200,1860-2022 | Part of | 58,NA,NA,NA,NA,NA,NA,NA,NA,NA
5513,Barotseland (Lozi),Africa,NA,NA,AF,,,1816-1845 | Sovereign (unrecognized) | NA,1845-1875 | Part of | 570,1875-1899 | Sovereign (unrecognized) | NA,1899-1911 | Part of | 5519,1911-2022 | Part of | 551,NA,NA,NA,NA,NA,NA
5519,Barotseland_North_Western Rhodesia (Northwestern Rhodesia),Africa,-14.91914,26.201097,AF,,,1891-1899 | Possession of | 200,1899-1911 | Protectorate of | 200,1911-1911 | Dissolved into | 551,NA,NA,NA,NA,NA,NA,NA,NA
4841,Bateke (Anziku),Africa,NA,NA,AF,,,1816-1882 | Sovereign (unrecognized) | NA,1882-2022 | Part of | 484,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,Bavaria,Europe,49.0786111111111,11.3855555555556,WE,,,1816-1871 | Sovereign | NA,1871-1945 | Part of | 255,1945-1949 | Occupied by | 2,1949-1990 | Part of | 260,1990-2022 | Part of | 255,NA,NA,NA,NA,NA,NA
6833,Beihan,Asia,13.4167,45.6667,ME,,,1816-1874 | Sovereign (unrecognized) | NA,1874-1937 | Part of | 682,1937-1959 | Part of | 6811,1959-1962 | Part of | 6803,1962-1967 | Part of | 6801,1967-1967 | Dissolved into | 680,NA,NA,NA,NA,NA
7122,Beijing,Asia,39.90305556,116.40166667,AS,DA,,1816-1861 | Part of | 710,1861-1945 | Leased to | 9998,1945-2022 | Part of | 710,NA,NA,NA,NA,NA,NA,NA,NA
370,Belarus (Byelorussia),Europe,,,EESU,,,1816-1917 | Part of | 365,1918-1941 | Part of | 365,1941-1943 | Occupied by | 255,1943-1991 | Part of | 365,1991-2022 | Sovereign | NA,,,,,,
211,Belgium,Europe,50.641111111111,4.6680555555556,WE,,,1816-1830 | Part of | 210,1830-1940 | Sovereign | NA,1914-1918 | Occupied by | 255,1940-1945 | Occupied by | 255,1945-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA
80,Belize (British Honduras),America,17.0666666666667,-88.7,LA,,,1816-1862 | Occupied by | 200,1862-1981 | Colony of | 200,1981-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
434,Benin (Dahomey),Africa,8.8333333333333,2.1833333333333,AF,,,1816-1894 | Part of | 4341,1894-1899 | Colony of | 220,1899-1958 | Part of | 430,1958-1960 | Associated state of | 220,1960-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA
4776,Benin (Edo),Africa,6.31667,5.6,AF,,,1816-1897 | Sovereign (unrecognized) | NA,1897-1914 | Part of | 4783,1914-2022 | Part of | 475,NA,NA,NA,NA,NA,NA,NA,NA
30,Bermuda,America,32.32,-64.74,LA,,,1816-2022 | Colony of | 200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7533,Bhopal,Asia,23.25,77.4,AS,DA,,1816-1818 | Part of | 7589,1818-1947 | Vassal of | 750,1947-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA
760,Bhutan,Asia,27.45,90.5,AS,DA,,1816-1865 | Part of | 7910,1865-1949 | Protectorate of | 200,1949-1971 | Protectorate of | 750,1971-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
7511,Bikaner,Asia,28.01,73.3,AS,DA,,1816-1947 | Vassal of | 750,1947-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA,NA
7541,Bilaspur,Asia,22.383333333333,82.133333333333,AS,DA,,1816-1948 | Vassal of | 750,1948-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA,NA
9830,Bismarck Archipelago (New Britain) (Neupommern),Oceania,-5,150.1,AS,DA,,1816-1884 | Discovered | NA,1884-1914 | Part of | 912,1914-1921 | Occupied by | 900,1921-1949 | Mandated to | 900,1949-2022 | Part of | 910,NA,NA,NA,NA,NA,NA
4042,Bissau,Africa,11.859166666667,-15.595555555556,AF,,,1816-1879 | Possession of | 235,1816-1879 | Part of | 402,1879-2022 | Part of | 404,NA,NA,NA,NA,NA,NA,NA,NA
5799,Boina,Africa,-15.72,46.32,AF,,,1816-1840 | Sovereign (unrecognized) | NA,1840-1840 | Dissolved into | 5796,NA,NA,NA,NA,NA,NA,NA,NA,NA
7020,Bokhara,Asia,39.774722222222,64.428611111111,EESU,,,1816-1873 | Sovereign (unrecognized) | NA,1873-1920 | Protectorate of | 365,1920-1991 | Part of | 365,1991-2022 | Part of | 704,NA,NA,NA,NA,NA,NA,NA
145,Bolivia,America,-17.056869611111,-64.991228611111,LA,,,1816-1825 | Part of | 1160,1816-1825 | Colony of | 230,1825-1836 | Sovereign (unrecognized) | NA,1836-1839 | Part of | 136,1839-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA
136,Bolivia-Peru Confederation,America,-12.265,-68.659,LA,,,1836-1839 | Sovereign (unrecognized) | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8571,Bone,Asia,-4.53861111,120.32972222,AS,DA,,1816-1905 | Sovereign (unrecognized) | NA,1905-1949 | Part of | 850,1949-2022 | Part of | 850,NA,NA,NA,NA,NA,NA,NA,NA
7411,Bonin Is.,Asia,26.998055555556,142.21805555556,AS,JA,,1816-1827 | Discovered | NA,1827-1862 | Occupied by | 2,1862-1876 | Occupied by | 740,1876-1945 | Part of | 740,1945-1968 | Occupied by | 2,1968-2022 | Part of | 740,NA,NA,NA,NA,NA
4791,Bonny,Africa,4.43333333,7.16666667,AF,,,1816-1885 | Sovereign (unrecognized) | NA,1885-1899 | Part of | 4782,1899-1914 | Part of | 4783,1914-2022 | Part of | 475,NA,NA,NA,NA,NA,NA,NA
4763,Bornu (Kanem),Africa,13.099,14.533,AF,,,1816-1892 | Sovereign (unrecognized) | NA,1892-1900 | Part of | 4766,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,Bosnia-Herzegovina,Europe,44,18,WE,,,1816-1878 | Part of | 640,1878-1908 | Occupied by | 300,1908-1918 | Part of | 300,1918-1941 | Part of | 345,1941-1945 | Part of | 3440,1945-1992 | Part of | 345,1992-2022 | Sovereign | NA,NA,NA,NA,NA
571,Botswana (Bechuanaland),Africa,-22.2,23.7,AF,,,1816-1885 | Discovered | NA,1885-1966 | Protectorate of | 200,1966-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
4352,Brakna,Africa,17.0608888888889,-13.9115833333333,AF,,,1816-1904 | Sovereign (unrecognized) | NA,1904-2022 | Part of | 435,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,Brazil,America,-14,-53,LA,,,1816-1822 | Colony of | 235,1822-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,Bremen,Europe,53.1333333333333,8.73333333333333,WE,,,1816-1867 | Sovereign (unrecognized) | NA,1867-1945 | Part of | 255,1947-1949 | Occupied by | 2,1949-1990 | Part of | 260,1990-2022 | Part of | 255,NA,NA,NA,NA,NA,NA
472,British Cameroons,Africa,4.166667,9.233333,AF,,,1919-1922 | Occupied by | 200,1922-1961 | Mandated to | 200,1961-1961 | Dissolved into | 471,NA,NA,NA,NA,NA,NA,NA,NA
1027,British Columbia,America,54.5,-124.5,NAM,,,1816-1849 | Part of | 1016,1849-1858 | Unknown | NA,1858-1871 | Colony of | 200,1871-2022 | Part of | 20,NA,NA,NA,NA,NA,NA,NA
4044,British Guinea (Bolama),Africa,NA,NA,AF,,,1816-1860 | Colony of | 200,1830-1859 | Occupied by | 235,1860-1870 | Part of | 451,1870-2022 | Part of | 404,NA,NA,NA,NA,NA,NA,NA
5614,British Kaffraria,Africa,-32.88333333,27.4,AF,,,1816-1835 | Discovered | NA,1835-1836 | Part of | 561,1836-1847 | Colony of | 200,1847-1860 | Part of | 561,1860-1866 | Colony of | 200,1866-1910 | Part of | 561,1910-1910 | Dissolved into | 569,NA,NA,NA,NA
462,British Togoland,Africa,6.39527778,0.47027778,AF,,,1922-1956 | Mandated to | 200,1956-1956 | Dissolved into | 452,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,British Virgin Is.,America,18.445,-64.54,LA,,,1816-1833 | Colony of | 200,1833-1956 | Part of | 1063,1956-2022 | Colony of | 200,NA,NA,NA,NA,NA,NA,NA,NA
835,Brunei,Asia,4.4,114.566667,AS,DA,,1816-1888 | Sovereign (unrecognized) | NA,1888-1941 | Protectorate of | 200,1941-1945 | Occupied by | 740,1945-1983 | Protectorate of | 200,1984-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA
244,Brunswick,Europe,52.269167,10.521111,WE,,,1816-1871 | Sovereign (limited) | NA,1871-1945 | Part of | 255,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,Buenos Aires,America,-34.599722222222,-58.381944444444,LA,,,1816-1852 | Part of | 160,1852-1861 | Sovereign (unrecognized) | NA,1861-2022 | Part of | 160,NA,NA,NA,NA,NA,NA,NA,NA
5001,Buganda,Africa,0.331944,32.4181,AF,,,1816-1893 | Sovereign (unrecognized) | NA,1893-1894 | Occupied by | 200,1894-2022 | Part of | 500,NA,NA,NA,NA,NA,NA,NA,NA
355,Bulgaria,Europe,42.75,25.5,EESU,,Could be EESU but followed historical reality,1816-1878 | Part of | 640,1878-1908 | Vassal of | 640,1908-2022 | Sovereign | NA,1918-1919 | Occupied by | 200,1944-1947 | Occupied by | 365,NA,NA,NA,NA,NA,NA
8523,Bulungan,Asia,NA,NA,AS,DA,,1816-1888 | Vassal of | 8401,1881-1964 | Part of | 850,1964-1964 | Dissolved into | 850,NA,NA,NA,NA,NA,NA,NA,NA
7549,Bundelkhand,Asia,24.854422,79.921427,AS,DA,,1816-1948 | Vassal of | 750,1948-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA,NA
7526,Bundi,Asia,25.44,75.64,AS,DA,,1816-1817 | Vassal of | 7589,1818-1949 | Vassal of | 750,1949-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA
5003,Bunyoro,Africa,1.4841666666667,31.1325,AF,,,1816-1894 | Sovereign (unrecognized) | NA,1894-1899 | Protectorate of | 200,1899-2022 | Part of | 500,NA,NA,NA,NA,NA,NA,NA,NA
439,Burkina Faso (Upper Volta),Africa,,,AF,,,1816-1895 | Part of | 4391,1870-1895 | Part of | 4393,1896-1904 | Protectorate of | 220,1904-1932 | Part of | 430,1932-1947 | Part of | 432,1932-1947 | Part of | 436,1932-1947 | Part of | 437,1947-1958 | Colony of | 220,1958-1960 | Associated state of | 220,1960-2022 | Sovereign | NA,
516,Burundi,Africa,-3.666667,29.816667,AF,,,1816-1890 | Sovereign (unrecognized) | NA,1890-1916 | Part of | 510,1916-1962 | Part of | 515,1962-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
3654,Buryatia,Europe,53.8,109.33333333333,EESU,,,1816-1923 | Colony of | 365,1923-1992 | Part of | 365,1992-2022 | Dependency of | 365,NA,NA,NA,NA,NA,NA,NA,NA
4397,Busuma,Africa,NA,NA,AF,,,1816-1895 | Sovereign (unrecognized) | NA,1895-1958 | Part of | 430,NA,NA,NA,NA,NA,NA,NA,NA,NA
8574,Buton,Asia,NA,NA,AS,DA,,1816-1906 | Sovereign (unrecognized) | NA,1906-1942 | Part of | 850,1942-1960 | Sovereign (unrecognized) | NA,1960-1960 | Dissolved into | 850,NA,NA,NA,NA,NA,NA,NA
5403,Cabinda (Portuguese Congo),Africa,-4.93416666666667,12.4052777777778,AF,,,1816-1885 | Occupied by | 235,1827-1830 | Colony of | 140,1885-1975 | Protectorate of | 235,1975-2022 | Part of | 540,NA,NA,NA,NA,NA,NA,NA
4041,Cacheu,Africa,12.2780115,-16.1649709,AF,,,1816-1852 | Part of | 402,1816-1852 | Possession of | 235,1852-1879 | Part of | 4042,1879-2022 | Part of | 404,NA,NA,NA,NA,NA,NA,NA
811,Cambodia (Kampuchea),Asia,12.5,105,AS,DA,,1816-1833 | Vassal of | 800,1816-1833 | Vassal of | 815,1833-1863 | Occupied by | 815,1863-1953 | Protectorate of | 220,1887-1953 | Part of | 810,1941-1945 | Occupied by | 740,1945-1945 | Sovereign (unrecognized) | NA,1953-2022 | Sovereign | NA,1979-1989 | Occupied by | 816,NA,NA
471,Cameroun (French Cameroon),Africa,5.13333333333333,12.65,AF,,,1919-1922 | Occupied by | 220,1922-1960 | Mandated to | 220,1960-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
20,Canada (Province of Canada),America,56,-109,NAM,,,1841-1920 | Colony of | 200,1920-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,Cape Colony (Cape of Good Hope),Africa,-33,18,AF,,,1816-1910 | Colony of | 200,1910-2022 | Part of | 560,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,Cape Verde,Africa,15.3,-23.7,AF,,,1816-1975 | Colony of | 235,1975-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6067,Captaincy-general of north Africa,Africa,35.88849,-5.32648,AF,,,1816-1847 | Part of | 6062,1847-1913 | Colony of | 230,1913-1956 | Part of | 602,1956-2022 | Part of | 230,NA,NA,NA,NA,NA,NA,NA
5903,Cargados Carajos Shoals,Africa,-16.583333333333,59.616666666667,AF,,,1816-1820 | Colony of | 200,1820-2022 | Possession of | 590,NA,NA,NA,NA,NA,NA,NA,NA,NA
9810,Caroline Is.,Oceania,7.3825,147.0375,AS,DA,Can argue for Japan subdivision,1816-1821 | Part of | 1070,1821-1899 | Colony of | 230,1899-1914 | Part of | 912,1914-1919 | Occupied by | 740,1919-1945 | Mandated to | 740,1945-1947 | Occupied by | 2,1947-1947 | Dissolved into | 986,1947-1947 | Dissolved into | 987,NA,NA,NA
1033,Cayman Is.,America,19.5,-80.5,LA,,,1863-1962 | Dependency of | 51,1962-2022 | Colony of | 200,NA,NA,NA,NA,NA,NA,NA,NA,NA
4333,Cayor,Africa,15.322177,-16.684776,AF,,,1816-1865 | Sovereign (unrecognized) | NA,1865-1886 | Occupied by | 220,1886-1895 | Protectorate of | 220,1895-2022 | Part of | 433,NA,NA,NA,NA,NA,NA,NA
482,Central African Republic (Ubangi Shari),Africa,,,AF,,,1889-1891 | Claimed by | 220,1891-1904 | Part of | 484,1904-1910 | Colony of | 220,1910-1958 | Part of | 480,1958-1960 | Associated state of | 220,1960-2022 | Sovereign | NA,,,,,
6062,Ceuta,Africa,35.886667,-5.3,AF,,"Followed the logic bcs protectorate only, but isn""t part of Spain???",1816-1847 | Colony of | 230,1847-1913 | Part of | 6067,1913-1956 | Part of | 602,1956-2022 | Dependency of | 230,NA,NA,NA,NA,NA,NA,NA
