year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,originalReportedTradeFlowId,status,notes
1853,1065,Curacao,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,16167,200,,,,ignore_resolved,
1853,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,8897,200,,,,ok,
1853,Java,Java,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,558212,200,,,,ignore_resolved,
1853,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1371817,200,,,,ok,
1853,220,France,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,2636330,200,,,,ok,
1853,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,11262,200,,,,ok,
1853,65,Guadeloupe,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,544,200,,,,ok,
1853,66,Martinique,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1331,200,,,,ok,
1853,120,French Guiana,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1646,200,,,,ok,
1853,433,Senegal,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1725,200,,,,ok,
1853,235,Portugal,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1210411,200,,,,ok,
1853,400,Azores (Western Isles),GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,79334,200,,,,ignore_resolved,
1853,401,Madeira Isles,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,45637,200,,,,ignore_resolved,
1853,402,Cape Verde,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,15365,200,,,,ok,
1853,Balearic Islands & Spain,Balearic Islands & Spain,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1360719,200,,,,ignore_resolved,
1853,410,Canary Is.,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,107638,200,,,,ignore_resolved,
1853,413,Fernando Po (Bioko),GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,49478,200,,,,ignore_resolved,
1853,40,Cuba,GPH-AUTONOMOUS-CITED,,1,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1124864,200,,,,ok,
1853,6,Puerto Rico,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,12187,200,,,,ok,
1853,840,Philippines,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,386552,200,,,,ok,
1853,Sardinia,Sardinia,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1112447,200,,,,ignore_resolved,
1853,337,Tuscany,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,639704,200,,,,ok,
1853,327,Papal States,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,207491,200,,,,ok,
1853,329,Two Sicilies,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,639544,200,,,,ok,
1853,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,637353,200,,,,ok,
1853,350,Greece,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,135345,200,,,,ok,
1853,Turkey (Ottoman Empire) (other),Turkey (Ottoman Empire) (other),RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,2029305,200,,,,ignore_resolved,
1853,Moldavia & Wallachia,Moldavia & Wallachia,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,179510,200,,,,ignore_resolved,
1853,Palestine & Syria,Palestine & Syria,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,306580,200,,,,ignore_resolved,
1853,Egypt Arab Republic (Egypt) (other),Egypt Arab Republic (Egypt) (other),RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,787111,200,,,,ignore_resolved,
1853,616,Tunisia (Regency of Tunis),GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1036,200,,,,ok,
1853,600,Morocco,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,75257,200,,,,ok,
1853,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,23257487,200,,,,ok,
1853,1014,California (Great Bear Republic),GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,400940,200,,,,ignore_resolved,
1853,70,Mexico,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,791940,200,,,,ok,
1853,Central America,Central America,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,186968,200,,,,split_failed_no_ratio,
1853,41,Haiti,GPH-AUTONOMOUS-CITED,,1,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,133804,200,,,,ok,
1853,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,450804,200,,,,ok,
1853,101,Venezuela,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,248190,200,,,,ok,
1853,140,Brazil,GPH-AUTONOMOUS-CITED,,1,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,3186407,200,,,,ok,
1853,Montevideo,Montevideo,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,529883,200,,,,ignore_resolved,
1853,1161,Buenos Aires,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,551035,200,,,,ok,
1853,155,Chile,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1264942,200,,,,ok,
1853,145,Bolivia,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,23,200,,,,ok,
1853,135,Peru,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1246790,200,,,,ok,
1853,130,Ecuador,GPH-AUTONOMOUS-CITED,,1,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,31747,200,,,,ok,
1853,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1373689,200,,,,ok,
1853,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,831,200,,,,ok,
1853,8560,Ternate,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,392,200,,,,ok,
1853,Japan Islands,Japan Islands,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,200,200,,,,ignore_resolved,
1853,630,Iran (Persia),GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,7180,200,,,,ok,
1853,Red Sea (Africa),Red Sea (Africa),RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,366,200,,,,ignore_resolved,
1853,Eastern Africa,Eastern Africa,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,5458,200,,,,split_failed_no_ratio,
1853,Western Africa,Western Africa,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,617764,200,,,,split_failed_no_ratio,
1853,Pacific Islands,Pacific Islands,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,25433,200,,,,split_failed_no_ratio,
1853,Davis Strait & Greenland,Davis Strait & Greenland,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,25,200,,,,ignore_resolved,
1853,2003,Channel Is.,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,470107,200,,,,ignore_resolved,
1853,2249,Heligoland,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,182,200,,,,ok,
1853,231,Gibraltar,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,670840,200,,,,ok,
1853,Gozo & Malta,Gozo & Malta,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,297906,200,,,,ignore_resolved,
1853,3349,Ionian Is.,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,116567,200,,,,ok,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,3244290,200,,,,ok,
1853,1023,New Brunswick,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,770275,200,,,,ok,
1853,1024,Prince Edward Is.,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,75246,200,,,,ok,
1853,Cape Breton I. & Nova Scotia,Cape Breton I. & Nova Scotia,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,398346,200,,,,ignore_resolved,
1853,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,324529,200,,,,ok,
1853,British West Indies & Guyana (British Guiana),British West Indies & Guyana (British Guiana),RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1801146,200,,,,ignore_resolved,
1853,80,Belize (British Honduras),GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,105493,200,,,,ignore_resolved,
1853,1163,Falkland Is.,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,9158,200,,,,ok,
1853,902,Western Australia,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,100917,200,,,,ok,
1853,903,South Australia,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1182885,200,,,,ok,
1853,901,New South Wales,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,4527775,200,,,,ok,
1853,904,Victoria,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,7062387,200,,,,ok,
1853,906,Tasmania,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1408927,200,,,,ok,
1853,920,New Zealand,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,230809,200,,,,ok,
1853,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,375908,200,,,,ok,
1853,British East Indies (other),British East Indies (other),RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,7324147,200,,,,ignore_resolved,
1853,830,Singapore,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,595566,200,,,,ignore_resolved,
1853,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,265982,200,,,,ok,
1853,681,Aden,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,18979,200,,,,ignore_resolved,
1853,590,Mauritius,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,385879,200,,,,ok,
1853,Cape Colony (Cape of Good Hope) & South Africa (other),Cape Colony (Cape of Good Hope) & South Africa (other),RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1212630,200,,,,ignore_resolved,
1853,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,52106,200,,,,ok,
1853,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,126192,200,,,,ok,
1853,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,55862,200,,,,ok,
1853,4050,St. Helena,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,26784,200,,,,ok,
1853,4070,Ascension I.,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,9046,200,,,,ignore_resolved,
1853,1019,Rupert's Land,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,85858,200,,,,ignore_resolved,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,1740781.112241438,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,1,,182192.52288911497,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,246,Bremen,GPH-AUTONOMOUS-CITED,,,,64463.03831807393,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,,,,76143.69277721262,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,40,Cuba,GPH-AUTONOMOUS-CITED,,1,,171039.504916921,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,1065,Curacao,GPH,,,,7325.19498134961,210,,,,ignore_resolved,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,,,,171973.71990505257,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,778726.1783655477,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,10,Greenland,GPH-AUTONOMOUS-CITED,,,,7512.461851475076,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,3798713.207867074,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,248,Hamburg,GPH-AUTONOMOUS-CITED,1,,,167680.6544591387,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,240,Hanover,GPH-AUTONOMOUS-CITED,,,,312624.4489657511,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,Java,Java,RIC,,,,4459491.692099017,210,,,,ignore_resolved,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,British East Indies & Canary Is. & Cape Colony (Cape of Good Hope),British East Indies & Canary Is. & Cape Colony (Cape of Good Hope),RIC,,,,254069.006442862,210,,,,split_only_partial,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,327,Papal States,GPH-AUTONOMOUS-CITED,,,,1567.6500508647,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,Guinea Coast,Guinea Coast,RIC,,,,35053.83180739234,210,,,,split_failed_no_ratio,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,276,Lübeck,GPH-AUTONOMOUS-CITED,,,,1952.3567310952867,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,,,,18254.577822990846,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,329,Two Sicilies,GPH-AUTONOMOUS-CITED,1,,,19317.05662936589,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,409003.89962699224,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,322246.9481180061,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,52726.34791454731,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,840,Philippines,GPH-AUTONOMOUS-CITED,,,,6201.424211597152,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,,,,34553.153611393696,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,Russia (White Sea),Russia (White Sea),RIC,,,,1240087.2329603257,210,,,,ignore_resolved,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,Russia (Black Sea),Russia (Black Sea),RIC,,,,235239.82706002035,210,,,,ignore_resolved,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,Sardinia,Sardinia,RIC,,,,7757.544930484911,210,,,,ignore_resolved,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,17169.12512716175,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,America (other),America (other),RIC,,,,17352.746693794506,210,,,,split_failed_no_ratio,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,,,,230853.2553407935,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,239,Prussia,GPH-AUTONOMOUS-CITED,,1,,2345102.661919295,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,337,Tuscany,GPH-AUTONOMOUS-CITED,,,,25670.990166158022,210,,,,ok,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,Egypt Arab Republic (Egypt) & Greece & Turkey (Ottoman Empire),Egypt Arab Republic (Egypt) & Greece & Turkey (Ottoman Empire),RIC,,,,132526.78874194642,210,,,,ignore_resolved,
1853,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,25869.108172261786,210,,,,ok,
1853,900,Australia,GPH,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,39255.76466598847,210,,,,split_failed_no_ratio,
1853,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,1669525.5171244491,210,,,,ok,
1853,140,Brazil,GPH-AUTONOMOUS-CITED,,1,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,2270.7697524584605,210,,,,ok,
1853,246,Bremen,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,64961.51237707698,210,,,,ok,
1853,1014,California (Great Bear Republic),GPH,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,8726.263140047475,210,,,,ignore_resolved,
1853,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,161.4106476771787,210,,,,ok,
1853,40,Cuba,GPH-AUTONOMOUS-CITED,,1,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,13501.949813496101,210,,,,ok,
1853,1065,Curacao,GPH,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,22831.044421837913,210,,,,ignore_resolved,
1853,390,Denmark,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,67483.46897253307,210,,,,ok,
1853,220,France,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,403018.3960664632,210,,,,ok,
1853,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,3941427.433028145,210,,,,ok,
1853,248,Hamburg,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,523470.1593760597,210,,,,ok,
1853,240,Hanover,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,137789.16581892167,210,,,,ok,
1853,Java,Java,RIC,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,1566813.6656493729,210,,,,ignore_resolved,
1853,British East Indies & Canary Is. & Cape Colony (Cape of Good Hope),British East Indies & Canary Is. & Cape Colony (Cape of Good Hope),RIC,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,13336.13089182774,210,,,,split_only_partial,
1853,327,Papal States,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,22825.36453034927,210,,,,ok,
1853,Guinea Coast,Guinea Coast,RIC,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,5546.7955239064095,210,,,,split_failed_no_ratio,
1853,276,Lübeck,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,1444.0488301119024,210,,,,ok,
1853,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,9081.383519837233,210,,,,ok,
1853,329,Two Sicilies,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,230851.22075279758,210,,,,ok,
1853,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,323800.1017293998,210,,,,ok,
1853,385,Norway,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,44839.437097321126,210,,,,ok,
1853,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,363258.22312648356,210,,,,ok,
1853,235,Portugal,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,18652.678874194644,210,,,,ok,
1853,Russia (White Sea),Russia (White Sea),RIC,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,183983.2146490336,210,,,,ignore_resolved,
1853,Russia (Black Sea),Russia (Black Sea),RIC,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,23285.69006442862,210,,,,ignore_resolved,
1853,Sardinia,Sardinia,RIC,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,145547.6432689047,210,,,,ignore_resolved,
1853,230,Spain,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,23878.179043743643,210,,,,ok,
1853,America (other),America (other),RIC,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,34308.57917938285,210,,,,split_failed_no_ratio,
1853,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,82873.77076975246,210,,,,ok,
1853,239,Prussia,GPH-AUTONOMOUS-CITED,,1,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,2684010.681586979,210,,,,ok,
1853,337,Tuscany,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,130269.32858596135,210,,,,ok,
1853,Egypt Arab Republic (Egypt) & Greece & Turkey (Ottoman Empire),Egypt Arab Republic (Egypt) & Greece & Turkey (Ottoman Empire),RIC,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,286476.6022380468,210,,,,ignore_resolved,
1853,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,20290.946083418108,210,,,,ok,
1853,1075,St. Kitts,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,51466,1075,,,,ignore_resolved,
1853,1075,St. Kitts,GPH,1,,,British West Indies,British West Indies,RIC,,,,9126,1075,,,,ignore_internal,
1853,1075,St. Kitts,GPH,1,,,British Northern America,British Northern America,RIC,,,,2386,1075,,,,split_failed_no_ratio,
1853,1075,St. Kitts,GPH,1,,,British Colonies (other),British Colonies (other),RIC,,,,54,1075,,,,split_failed_no_ratio,
1853,1075,St. Kitts,GPH,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,20348,1075,,,,ignore_resolved,
1853,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1075,St. Kitts,GPH,1,,,51466,1075,,,,ignore_resolved,
1853,British West Indies,British West Indies,RIC,,,,1075,St. Kitts,GPH,1,,,9126,1075,,,,ignore_internal,
1853,British Northern America,British Northern America,RIC,,,,1075,St. Kitts,GPH,1,,,2386,1075,,,,split_failed_no_ratio,
1853,British Colonies (other),British Colonies (other),RIC,,,,1075,St. Kitts,GPH,1,,,54,1075,,,,split_failed_no_ratio,
1853,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,1075,St. Kitts,GPH,1,,,20348,1075,,,,ignore_resolved,
1853,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Bahia,Bahia,RIC,1,,,358935.45689826796,Bahia,,,,ignore_resolved,
1853,Hanse Towns,Hanse Towns,RIC,,,,Bahia,Bahia,RIC,1,,,185229.3450129405,Bahia,,,,split_failed_no_ratio,
1853,Africa,Africa,RIC,,,,Bahia,Bahia,RIC,1,,,118720.1672307386,Bahia,,,,split_failed_no_ratio,
1853,220,France,GPH-AUTONOMOUS-CITED,1,,,Bahia,Bahia,RIC,1,,,91785.6261198487,Bahia,,,,ignore_resolved,
1853,235,Portugal,GPH-AUTONOMOUS-CITED,,,,Bahia,Bahia,RIC,1,,,85777.02568186344,Bahia,,,,ignore_resolved,
1853,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,Bahia,Bahia,RIC,1,,,72717.57913597452,Bahia,,,,ignore_resolved,
1853,1061,British Virgin Is.,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,4,1061,,,,ignore_resolved,
1853,1061,British Virgin Is.,GPH,1,,,British West Indies,British West Indies,RIC,,,,252,1061,,,,ignore_internal,
1853,1061,British Virgin Is.,GPH,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,50,1061,,,,ignore_resolved,
1853,British West Indies,British West Indies,RIC,,,,1061,British Virgin Is.,GPH,1,,,912,1061,,,,ignore_internal,
1853,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,39158,31,,,,ok,
1853,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,British West Indies,British West Indies,RIC,,,,562,31,,,,split_failed_no_ratio,
1853,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,British Northern America,British Northern America,RIC,,,,347,31,,,,split_failed_no_ratio,
