NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"louvain","fob",1994,"mid_herit",1.0318893,.58020794,1.4835708,.2631588
"louvain","fob",1995,"mid_herit",.17629403,-.49185437,.84444243,.27620199
"louvain","fob",1996,"mid_herit",-.31169093,-1.3680398,.74465799,.24131511
"louvain","fob",1997,"mid_herit",-.21190143,-.87489831,.45109543,.23905876
"louvain","fob",1998,"mid_herit",.35916165,-.74591786,1.4642411,.26874182
"louvain","fob",1999,"mid_herit",.27301291,-.61962295,1.1656487,.24566342
"louvain","fob",2000,"mid_herit",-.11936608,-.92225915,.68352699,.22878608
"louvain","fob",2001,"mid_herit",.33778691,-.5554347,1.2310085,.23486529
"louvain","fob",2002,"mid_herit",.27490768,-.60916066,1.158976,.23781019
"louvain","fob",2003,"mid_herit",.42182985,-.86029822,1.7039579,.26882434
"louvain","fob",2004,"mid_herit",.16814624,-.35407066,.69036317,.2437187
"louvain","fob",2005,"mid_herit",.32579473,-.71390957,1.365499,.28711838
"louvain","fob",2006,"mid_herit",.36517352,-.62464154,1.3549886,.28354707
"louvain","fob",2007,"mid_herit",.28229672,-.57277381,1.1373672,.27058271
"louvain","fob",2008,"mid_herit",.28969723,-.63534504,1.2147396,.25804651
"louvain","fob",2010,"mid_herit",.33528677,-.16749427,.83806783,.25518394
"louvain","fob",2011,"mid_herit",.40094337,-.46195236,1.2638391,.28465864
"louvain","fob",2012,"mid_herit",.32652256,-.30455872,.95760381,.25314912
"louvain","fob",2013,"mid_herit",.34816608,-.35711879,1.0534509,.29879189
"louvain","fob",2014,"mid_herit",.28910434,-.39212883,.97033751,.28364885
