NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"louvain","fob",1995,"atop_herit",0,0,0,6.9388939e-18
"louvain","fob",1996,"atop_herit",0,0,0,-2.7755576e-17
"louvain","fob",1997,"atop_herit",0,0,0,-1.3877788e-17
"louvain","fob",1998,"atop_herit",0,0,0,3.4694470e-17
"louvain","fob",1999,"atop_herit",0,0,0,-1.3877788e-17
"louvain","fob",2000,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",2001,"atop_herit",0,0,0,-4.1633363e-17
"louvain","fob",2002,"atop_herit",0,0,0,-4.1633363e-17
"louvain","fob",2003,"atop_herit",0,0,0,-3.4694470e-17
"louvain","fob",2004,"atop_herit",0,0,0,2.7755576e-17
"louvain","fob",2005,"atop_herit",0,0,0,1.0408341e-17
"louvain","fob",2006,"atop_herit",0,0,0,-2.1684043e-17
"louvain","fob",2007,"atop_herit",0,0,0,-3.6429193e-17
"louvain","fob",2008,"atop_herit",0,0,0,1.5612511e-17
"louvain","fob",2010,"atop_herit",0,0,0,-2.7755576e-17
"louvain","fob",2011,"atop_herit",0,0,0,-1.0408341e-17
"louvain","fob",2012,"atop_herit",0,0,0,-6.9388939e-18
