key,source,target,TIBI,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvainTibi,sourceBlockLouvainProximity,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvainTibi,targetBlockLouvainProximity,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
248-561,248,561,-0.9154762623525923,-3.0871941911075744,1183.0258302583024,0,1,0,1183.0258302583024,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337
248-590,248,590,-0.8291492756366768,-2.340745782475283,2717.343173431734,0,1,0,2717.343173431734,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Mauritius,,0,5,1,AS,0.30200000000000005
248-6,6,248,0.8469174071759545,2.2018356985683822,159461.79655746295,0.6,0.4,0.96,159461.79655746295,,,Puerto Rico,,3,3,2,WE,0.527142857142857,,,Hamburg,,4,3,5,WE,0.4640816326530612
248-640,248,640,-0.9169308392205602,-3.081118656337804,8428.782287822878,0,1,0,8428.782287822878,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
248-651,248,651,-0.8576064167106732,-2.5260316848596136,2873.1795249260285,0,1,0,2873.1795249260285,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
248-68,68,248,-0.1490485991846563,-0.2928644919623284,2899.630996309963,0.2,0.8,0.6400000000000001,2899.630996309963,,,Netherlands Antilles,,1,3,1,WE,0.326,,,Hamburg,,4,3,5,WE,0.4640816326530612
248-70,70,248,0.6583220940357585,1.4577958988211064,208585.23985239852,0.3,0.7,0.84,208585.23985239852,,,Mexico,,3,2,1,WE,0.43166666666666664,,,Hamburg,,4,3,5,WE,0.4640816326530612
248-710,248,710,-0.7376786963914996,-1.8306684296627753,39921.0332103321,0,1,0,39921.0332103321,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,People's Republic of China (China),,5,1,4,WE,0.027142857142857142
248-750,248,750,0.5131497122389597,1.1400062903623407,70309.22509225091,0,1,0,70309.22509225091,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,India,,5,1,1,AS,0.14833333333333334
248-840,248,840,-0.9175150677317957,-3.1178079524949767,312.9151291512915,0.4,0.6,0.96,312.9151291512915,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Philippines,,3,2,2,AS,0.57
248-850,248,850,0.061242558273857516,0.11809912773849128,48299.63099630996,0.15,0.85,0.51,48299.63099630996,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Indonesia (Dutch East Indies),,1,4,1,AF,0.2125
248-901,248,901,-0.7901411398338289,-2.10844070943313,3486,0,1,0,3486,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,New South Wales,,0,0,1,WE,0.27799999999999997
248-902,248,902,-0.28169147661916244,-0.5665478163529667,605,0,1,0,605,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Western Australia,,0,5,1,WE,0.17
248-903,248,903,-0.4848468571823864,-1.0388224570730982,4206,0,1,0,4206,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,South Australia,,0,0,1,WE,0.17
248-906,248,906,-0.2798105464363788,-0.5617088956312184,7165,0,1,0,7165,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Tasmania,,0,0,1,WE,0
257-385,257,385,0.8629550044947318,2.4530439997817814,11458,0.7,0.30000000000000004,0.8400000000000001,11458,,,Oldenburg,,4,4,5,WE,0.5775,,,Norway,,4,4,2,LA,0.40666666666666673
276-365,276,365,-0.5625983704360965,-1.223556804188834,10890,0.45,0.55,0.9900000000000001,10890,,,Lübeck,,4,4,5,WE,0.6514285714285715,,,Russia (USSR),,5,4,5,EESU,0.214
276-380,276,380,0.247366797343377,0.49773372989038933,8304,0.8,0.19999999999999996,0.6399999999999999,8304,,,Lübeck,,4,4,5,WE,0.6514285714285715,,,Sweden,,4,4,2,LA,0.41125000000000006
276-385,276,385,-0.4517318839486229,-0.9638784829579603,2871,0.6,0.4,0.96,2871,,,Lübeck,,4,4,5,WE,0.6514285714285715,,,Norway,,4,4,2,LA,0.40666666666666673
276-390,276,390,0.8584035474408476,2.4399727197586802,62542.124397376116,0.8,0.19999999999999996,0.6399999999999999,62542.124397376116,,,Lübeck,,4,4,5,WE,0.6514285714285715,,,Denmark,,4,4,5,WE,0.5042857142857143
280-380,280,380,0.7436120784968291,1.8645283586379933,6066,1,0,0,6066,,,Mecklenburg Schwerin,,4,4,5,WE,0.43125,,,Sweden,,4,4,2,LA,0.41125000000000006
280-385,280,385,0.6582298925845873,1.5282119085964723,6461.86675096815,0.8,0.19999999999999996,0.6399999999999999,6461.86675096815,,,Mecklenburg Schwerin,,4,4,5,WE,0.43125,,,Norway,,4,4,2,LA,0.40666666666666673
280-390,280,390,0.9241535074649009,3.0168301370550785,20735.872915514108,1,0,0,20735.872915514108,,,Mecklenburg Schwerin,,4,4,5,WE,0.43125,,,Denmark,,4,4,5,WE,0.5042857142857143
2901-365,365,2901,0.9028568393130605,2.174139908295566,366706.33031889575,1,0,0,366706.33031889575,,,Russia (USSR),,5,4,5,EESU,0.214,,,Congress Poland,,5,4,4,EESU,0
300-327,300,327,0.9830517049264822,3.7485014047517136,531721.7260728681,1,0,0,531721.7260728681,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Papal States,,1,1,1,WE,0.17400000000000002
300-329,300,329,0.8669310245324778,2.3876251464976486,326596.45933770644,1,0,0,326596.45933770644,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Two Sicilies,,1,1,1,WE,0.08700000000000001
300-3349,300,3349,0.9744369310629903,3.625098642536102,139575.5947206196,1,0,0,139575.5947206196,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Ionian Is.,,1,1,4,WE,0
300-342,300,342,0.994864583139414,3.936146241347234,768230.4986959614,1,0,0,768230.4986959614,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Kingdom of Serbia,,1,1,1,WE,0
300-350,300,350,0.9604511356869861,3.3649479067161128,196730.02450011854,1,0,0,196730.02450011854,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Greece,,1,1,4,WE,0.060000000000000005
300-365,300,365,0.5832096561567441,1.148670125398277,726010.9471680153,0,1,0,726010.9471680153,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Russia (USSR),,5,4,5,EESU,0.214
300-380,300,380,-0.6524274761403308,-1.5253895327508715,6828.515436312078,0,1,0,6828.515436312078,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Sweden,,4,4,2,LA,0.41125000000000006
300-385,300,385,-0.3447656376591685,-0.6902717575004257,23470.876471982927,0,1,0,23470.876471982927,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Norway,,4,4,2,LA,0.40666666666666673
300-640,300,640,0.8851821243915154,2.3257152497087823,885699.0437050501,1,0,0,885699.0437050501,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
300-651,300,651,0.9035143129759852,2.6998539375171746,427566.58499960485|251941.23923180273,1,0,0,427566.58499960485,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
324-365,324,365,0.5062673159526405,0.9795248626093046,281743.1381881644,0.05,0.95,0.19,281743.1381881644,,,Kingdom of Sardinia,,4,0,5,LA,0.27,,,Russia (USSR),,5,4,5,EESU,0.214
324-600,324,600,0.3843854695375353,0.799206416307673,5532.284833636291,0.15,0.85,0.51,5532.284833636291,,,Kingdom of Sardinia,,4,0,5,LA,0.27,,,Morocco,,3,2,2,AF,0.4283333333333334
329-365,329,365,-0.6142486649099856,-1.3726590364511648,37211.645248294466,0,1,0,37211.645248294466,,,Two Sicilies,,1,1,1,WE,0.08700000000000001,,,Russia (USSR),,5,4,5,EESU,0.214
3349-365,365,3349,-0.7354445429799515,-1.8233769478670854,2939.711248611772,0,1,0,2939.711248611772,,,Russia (USSR),,5,4,5,EESU,0.214,,,Ionian Is.,,1,1,4,WE,0
3349-651,651,3349,-0.19294923027470579,-0.3870765641931424,1946.8265786472361,1,0,0,1946.8265786472361,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092,,,Ionian Is.,,1,1,4,WE,0
3362-342,342,3362,,5.468155446138289,4316.367659843515,1,0,0,4316.367659843515,,,Kingdom of Serbia,,1,1,1,WE,0,,,Wallachia,,1,1,1,EESU,0
337-365,337,365,0.2479089395496139,0.4593232750675023,206583.37299698556,0,1,0,206583.37299698556,,,Tuscany,,1,1,2,WE,0.09666666666666668,,,Russia (USSR),,5,4,5,EESU,0.214
337-640,337,640,0.8930756569983149,2.7240214714000257,14739.58744961669,1,0,0,14739.58744961669,,,Tuscany,,1,1,2,WE,0.09666666666666668,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
337-651,337,651,0.845016915093212,2.292934922700232,203548.56555757526,1,0,0,203548.56555757526,,,Tuscany,,1,1,2,WE,0.09666666666666668,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
338-380,338,380,-0.25851034304791515,-0.524583549604403,2231,0,1,0,2231,,,Malta,,1,1,1,AF,0,,,Sweden,,4,4,2,LA,0.41125000000000006
338-640,338,640,0.9985760893270764,5.871369465883158,72670.51292183672,1,0,0,72670.51292183672,,,Malta,,1,1,1,AF,0,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
338-651,338,651,0.6061875860754491,1.3692268551379425,17120,1,0,0,17120,,,Malta,,1,1,1,AF,0,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
342-640,342,640,0.7216136973979211,1.6617516429395862,145422.42946336837,1,0,0,145422.42946336837,,,Kingdom of Serbia,,1,1,1,WE,0,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
350-365,350,365,-0.8119821002150341,-2.203620929019946,3674.5993971124863,0,1,0,3674.5993971124863,,,Greece,,1,1,4,WE,0.060000000000000005,,,Russia (USSR),,5,4,5,EESU,0.214
350-385,350,385,-0.6425647786369802,-1.5128411885298434,1490.8717300245,0,1,0,1490.8717300245,,,Greece,,1,1,4,WE,0.060000000000000005,,,Norway,,4,4,2,LA,0.40666666666666673
365-380,365,380,0.3651316736088168,0.6959549069951705,22650.685349718115|182507.85340314137,0.65,0.35,0.9099999999999999,182507.85340314137,,,Russia (USSR),,5,4,5,EESU,0.214,,,Sweden,,4,4,2,LA,0.41125000000000006
365-385,365,385,0.709268279259751,1.7072066265871906,233273.3739034221|56396.95383150881,0.85,0.15000000000000002,0.51,233273.3739034221,,,Russia (USSR),,5,4,5,EESU,0.214,,,Norway,,4,4,2,LA,0.40666666666666673
365-390,365,390,0.4650498007833774,0.899075355370446,22227.13980874101|270974.13929874665,0.65,0.35,0.9099999999999999,270974.13929874665,,,Russia (USSR),,5,4,5,EESU,0.214,,,Denmark,,4,4,5,WE,0.5042857142857143
365-40,40,365,0.10994208636520945,0.2780461794440355,95335.41452612398,0,1,0,95335.41452612398,,,Cuba,,3,3,2,LA,0.35272727272727267,,,Russia (USSR),,5,4,5,EESU,0.214
365-630,365,630,,2.7372040533628827,143868.79263842615,1,0,0,143868.79263842615,,,Russia (USSR),,5,4,5,EESU,0.214,,,Iran (Persia),,5,4,5,ME,0
365-640,365,640,0.5004867854581796,0.934740644219773,1078776.9316198635,0,1,0,1078776.9316198635,,,Russia (USSR),,5,4,5,EESU,0.214,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
365-7010,365,7010,,2.7372040533628827,1918.1342217991432,1,0,0,1918.1342217991432,,,Russia (USSR),,5,4,5,EESU,0.214,,,Kokand,,5,4,5,EESU,0
365-7020,365,7020,,2.7372040533628827,56678.248453117565,1,0,0,56678.248453117565,,,Russia (USSR),,5,4,5,EESU,0.214,,,Bokhara,,5,4,5,EESU,0
365-7030,365,7030,,2.7372040533628827,23785.816277962876,1,0,0,23785.816277962876,,,Russia (USSR),,5,4,5,EESU,0.214,,,Khiva,,5,4,5,EESU,0
365-710,365,710,0.35092593677758765,0.6297601150720374,1078583.0556877677,0.05,0.95,0.19,1078583.0556877677,,,Russia (USSR),,5,4,5,EESU,0.214,,,People's Republic of China (China),,5,1,4,WE,0.027142857142857142
380-385,380,385,0.8808410319676847,2.5234365788687003,64787.62206647313|230767.80210226824,0.8,0.19999999999999996,0.6399999999999999,230767.80210226824,,,Sweden,,4,4,2,LA,0.41125000000000006,,,Norway,,4,4,2,LA,0.40666666666666673
380-390,380,390,0.9442996235579133,3.157674748868518,305867.52679968614|315128,1,0,0,315128,,,Sweden,,4,4,2,LA,0.41125000000000006,,,Denmark,,4,4,5,WE,0.5042857142857143
380-40,40,380,-0.9183386203175072,-3.1194317805197915,1395,0.05,0.95,0.19,1395,,,Cuba,,3,3,2,LA,0.35272727272727267,,,Sweden,,4,4,2,LA,0.41125000000000006
380-561,380,561,0.14546717357361497,0.29064230546733205,10908.969782401004|804,0,1,0,10908.969782401004,,,Sweden,,4,4,2,LA,0.41125000000000006,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337
380-651,380,651,-0.853373005770038,-2.5128410843583575,916.0203634077178,0,1,0,916.0203634077178,,,Sweden,,4,4,2,LA,0.41125000000000006,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
385-390,385,390,0.9486381158676127,3.2602847974789184,351419.742353592|227743,0.8,0.19999999999999996,0.6399999999999999,351419.742353592,,,Norway,,4,4,2,LA,0.40666666666666673,,,Denmark,,4,4,5,WE,0.5042857142857143
385-40,40,385,-0.9101106762822322,-3.016986872251222,1008,0,1,0,1008,,,Cuba,,3,3,2,LA,0.35272727272727267,,,Norway,,4,4,2,LA,0.40666666666666673
385-640,385,640,-0.1069992267006121,-0.2060065176472497,70103.53275902948,0,1,0,70103.53275902948,,,Norway,,4,4,2,LA,0.40666666666666673,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
385-750,385,750,-0.9096267122638888,-2.958284301383011,547.6171658895123,0,1,0,547.6171658895123,,,Norway,,4,4,2,LA,0.40666666666666673,,,India,,5,1,1,AS,0.14833333333333334
390-5,5,390,0.3991300694963985,0.8268830486896962,21336.362917885086,0.35,0.65,0.9099999999999999,21336.362917885086,,,Virgin Islands (Danish West Indies),,0,4,2,WE,0.5299999999999999,,,Denmark,,4,4,5,WE,0.5042857142857143
40-6,6,40,0.8316393588867713,2.1678130823668376,123388.91172044307,1,0,0,123388.91172044307,,,Puerto Rico,,3,3,2,WE,0.527142857142857,,,Cuba,,3,3,2,LA,0.35272727272727267
4050-561,561,4050,0.9926440343562912,5.136572236081728,15629,1,0,0,15629,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,St. Helena,,0,5,1,AF,0.38333333333333336
4050-750,750,4050,-0.1904863745328778,-0.3622314439001678,2241,0.2,0.8,0.6400000000000001,2241,,,India,,5,1,1,AS,0.14833333333333334,,,St. Helena,,0,5,1,AF,0.38333333333333336
4070-561,561,4070,0.9844484170281247,4.61549482564925,886,1,0,0,886,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,Ascension I.,,0,5,1,AF,0.255
541-561,541,561,,6.184392870804352,36,1,0,0,36,,,Mozambique (Portuguese East Africa),,0,5,1,AF,0,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337
561-585,561,585,-0.24821024710554007,-0.5053263860510983,587,0.1,0.9,0.36000000000000004,587,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,Reunion (Bourbon I.),,2,2,1,AS,0.09000000000000001
561-590,561,590,0.9134930650589154,2.967837215130451,40331,1,0,0,40331,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,Mauritius,,0,5,1,AS,0.30200000000000005
561-750,561,750,0.1732771177803956,0.42247939910685717,13302|2520,0.2,0.8,0.6400000000000001,13302,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,India,,5,1,1,AS,0.14833333333333334
561-775,561,775,,6.184392870804351,53,1,0,0,53,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,Myanmar (Burma),,0,5,1,AS,0
561-780,561,780,-0.8635855332577866,-2.6084788815525743,148,0.2,0.8,0.6400000000000001,148,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,Sri Lanka (Ceylon),,5,1,1,AF,0.21333333333333337
561-850,561,850,-0.9684404860078019,-4.124137217251272,51,0,1,0,51,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,Indonesia (Dutch East Indies),,1,4,1,AF,0.2125
561-902,561,902,0.6771341534873059,1.6382775096323166,403,1,0,0,403,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,Western Australia,,0,5,1,WE,0.17
561-903,561,903,0.26834560157277154,0.5472298675015472,1509,0.15,0.85,0.51,1509,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337,,,South Australia,,0,0,1,WE,0.17
585-750,585,750,-0.3172211956262546,-0.6206545769860727,18330,0,1,0,18330,,,Reunion (Bourbon I.),,2,2,1,AS,0.09000000000000001,,,India,,5,1,1,AS,0.14833333333333334
590-750,590,750,0.843669512293473,1.8763975769346408,474508,0.2,0.8,0.6400000000000001,474508,,,Mauritius,,0,5,1,AS,0.30200000000000005,,,India,,5,1,1,AS,0.14833333333333334
615-640,615,640,0.4451538379325915,0.9405469551807039,2687.1097763376274,0.1,0.9,0.36000000000000004,2687.1097763376274,,,Algeria (Regency of Algiers),,2,2,1,WE,0.3175,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
616-640,616,640,0.9991245945770657,6.96848582226413,5334.703232434996,1,0,0,5334.703232434996,,,Tunisia (Regency of Tunis),,1,1,1,WE,0,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
640-651,640,651,0.6524544979233582,1.4229064676371037,1738.718090571406|276811.82328301587,1,0,0,276811.82328301587,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
651-750,651,750,-0.47965779350449816,-0.9824132385910441,34623,0.75,0.25,0.75,34623,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092,,,India,,5,1,1,AS,0.14833333333333334
681-750,681,750,0.9730410272143978,2.4653823511456134,77745,1,0,0,77745,,,Aden,,5,1,1,WE,0,,,India,,5,1,1,AS,0.14833333333333334
710-750,710,750,0.9659636628710424,2.3107203493236064,6462507,1,0,0,6462507,,,People's Republic of China (China),,5,1,4,WE,0.027142857142857142,,,India,,5,1,1,AS,0.14833333333333334
750-780,750,780,0.9580388917073824,2.37405657908986,756415,1,0,0,756415,,,India,,5,1,1,AS,0.14833333333333334,,,Sri Lanka (Ceylon),,5,1,1,AF,0.21333333333333337
750-781,750,781,,2.627795158863723,14207,1,0,0,14207,,,India,,5,1,1,AS,0.14833333333333334,,,Maldive Islands,,5,1,1,AS,0
750-850,750,850,-0.8206758395485511,-2.2436791618114915,11718,0,1,0,11718,,,India,,5,1,1,AS,0.14833333333333334,,,Indonesia (Dutch East Indies),,1,4,1,AF,0.2125
750-901,750,901,-0.6994201567832459,-1.6609082080939168,14038,0,1,0,14038,,,India,,5,1,1,AS,0.14833333333333334,,,New South Wales,,0,0,1,WE,0.27799999999999997
901-920,901,920,0.9878194460445258,4.401723933099042,96003,1,0,0,96003,,,New South Wales,,0,0,1,WE,0.27799999999999997,,,New Zealand,,0,0,1,AS,0.4633333333333333
